SO2,NO2,PM10,PM2.5,O3,CO,temp,humi,press,w_speed,w_dir
5,35,29,10,0,0.6,26.5,91,1007,0.7,63.4
5,32,32,14,0,0.6,26.4,92,1006.9,0.8,48.5
5,27,36,16,0,0.6,26.3,94,1007,0.9,43.2
6,26,39,13,1,0.7,26.5,93,1007.5,1,49.6
6,27,35,18,4,0.6,27.4,88,1008,1.4,61.8
7,27,26,18,13,0.6,28.7,82,1008.5,1.5,78.6
7,21,35,7,31,0.5,29.7,76,1008.5,1.7,114.5
6,19,30,7,49,0.4,30.4,73,1008.4,1.7,105.3
5,12,29,7,60,0.4,31,70,1007.9,2.5,87.6
5,9,36,5,73,0.4,31.5,67,1007.5,2.4,91
5,8,7,3,66,0.3,32.4,63,1006.5,2.2,109
5,6,10,5,68,0.3,32.9,60,1005.7,2.2,108.7
5,8,20,4,65,0.3,32.8,62,1005.4,2.6,97.3
5,8,21,1,65,0.4,32.4,64,1004.9,1.9,114.6
4,8,19,2,47,0.4,31.6,67,1005.1,2.2,115
4,9,14,2,29,0.4,30.8,67,1005.4,1.7,99.6
5,9,13,7,31,0.4,30.5,67,1006.6,1.3,294.7
5,8,19,15,32,0.4,30.2,68,1007.8,1,338.5
5,12,28,14,27,0.4,30,70,1008.4,0.8,256.8
6,16,26,12,26,0.4,29.5,73,1008.7,0.6,339.2
5,14,25,19,28,0.4,29.2,75,1008.8,0.5,42.2
5,32,29,16,5,0.5,28.6,78,1008.6,0.7,67.7
5,37,33,12,0,0.6,28.4,81,1008.1,0.7,46.5
5,38,42,23,0,0.7,28.1,83,1007.4,0.6,58.9
6,36,44,23,0,0.6,27.9,85,1006.9,0.7,47.4
5,34,41,22,0,0.7,27.7,86,1006.8,0.7,44.7
6,34,45,18,0,0.8,27.6,88,1006.9,0.6,71.2
8,36,53,23,0,0.9,27.7,89,1007.2,0.8,34.3
14,41,66,28,3,0.9,28.7,83,1007.8,1.2,29.3
16,48,66,31,12,0.9,29.6,76,1008.3,1.5,31.8
16,36,65,34,37,0.6,30.8,69,1008.6,1.1,41.6
12,29,49,29,60,0.6,31.8,64,1008.6,1.2,27.2
10,24,55,26,101,0.5,32.6,62,1008.4,1,333.4
8,18,46,24,141,0.5,33.3,59,1008.1,1,73.6
8,15,46,28,184,0.5,33.7,57,1007.4,1.1,38
6,13,43,30,189,0.4,34.5,53,1006.4,1,40.4
6,14,50,23,217,0.5,35.1,52,1005.8,1.2,231.7
7,21,70,28,257,0.5,34.8,54,1005.2,1.2,244.9
10,25,78,41,266,0.6,34.4,56,1005.1,0.6,291.8
9,26,76,49,210,0.6,33.2,60,1005,1.4,248.9
7,21,59,45,120,0.6,32,65,1005.7,1.7,241.6
7,23,43,36,69,0.6,31.4,68,1006.7,1.5,241.7
6,21,46,31,57,0.6,30.8,70,1007.2,1.7,236.1
6,22,45,33,47,0.5,30.4,71,1007.7,1.3,264.1
7,19,43,29,42,0.5,30,75,1007.8,1,305.2
7,21,46,30,35,0.6,29.7,77,1007.3,1.2,240.1
7,18,47,30,37,0.5,29.4,79,1006.9,0.7,247.7
6,17,47,30,37,0.5,28.9,81,1006.4,0.6,272.1
6,16,37,32,38,0.5,28.6,81,1006.5,0.4,7.2
6,16,45,25,32,0.5,28.7,82,1006.5,0.6,278.3
6,19,48,30,24,0.4,28.4,85,1006.5,0.6,263
6,25,45,36,17,0.5,28.2,85,1006.7,0.8,261.3
8,17,30,31,33,0.5,29.2,80,1007.2,0.6,265.6
11,20,36,31,38,0.6,30.7,72,1007.7,0.7,281.3
12,19,50,31,47,0.6,31.1,70,1008,0.8,326.4
10,17,49,29,77,0.6,31.8,66,1007.8,0.9,153.6
10,14,44,26,139,0.6,33.1,61,1007.4,1,55.2
8,15,57,31,202,0.6,34.1,58,1006.8,1.1,240.3
7,12,65,42,225,0.6,34.4,56,1005.8,0.9,54.5
6,13,68,46,244,0.6,35.5,54,1005.1,0.9,265
6,17,73,48,235,0.6,34.8,56,1004.3,1.2,282.9
8,16,75,49,248,0.6,34.6,55,1003.8,1.1,138.1
7,20,79,49,244,0.6,34.4,57,1003.8,1.1,97.9
7,25,95,60,202,0.7,33.3,63,1004.2,1.3,263.7
7,22,73,60,147,0.6,32.4,66,1004.8,1.6,240.5
6,32,59,46,98,0.6,31.3,70,1006,1.7,72.6
6,60,37,35,65,0.5,30.2,71,1006.6,1.4,80.8
6,30,45,31,67,0.5,30.6,71,1006.8,0.9,94
9,26,42,31,34,0.5,30.3,71,1006.6,1.5,260.5
8,19,22,25,22,0.4,29.9,70,1006.2,1.1,247.3
6,16,23,20,19,0.4,29.6,70,1005.9,0.7,250
7,19,30,19,13,0.4,28.8,75,1005.5,0.5,342.4
10,24,31,13,7,0.5,28.6,79,1005.4,0.4,269.7
10,22,31,20,9,0.4,28.6,80,1005.3,0.5,253.7
7,24,41,17,8,0.4,28.5,82,1005.6,0.7,264.3
6,23,38,22,9,0.4,28.3,84,1005.7,0.5,272.9
9,22,32,21,14,0.5,28.9,81,1006.2,0.7,292.7
15,17,38,24,24,0.4,30.2,74,1006.5,0.4,197.7
13,23,48,23,32,0.5,30.9,70,1006.6,0.8,31.2
11,23,39,26,69,0.5,32.2,64,1006.4,1,74.6
11,20,64,28,119,0.5,33.4,60,1005.8,0.9,28.6
10,16,49,31,168,0.5,34.3,56,1005,0.9,41.6
8,14,57,36,207,0.5,34.7,54,1004.1,1,143.6
8,12,62,38,212,0.5,35.4,52,1003.3,0.8,285.8
6,12,59,41,220,0.5,35.3,51,1002.6,1.1,135.9
6,13,68,35,223,0.5,34.9,52,1002,1.1,128
7,12,57,40,175,0.4,34.5,53,1002,1,92.3
6,15,53,33,114,0.4,33.5,57,1002.5,1.5,99.6
6,17,42,22,98,0.5,32.7,63,1003.1,1.2,247.7
6,16,46,25,84,0.5,32,70,1003.7,1.8,256.4
7,17,37,23,70,0.6,31.3,75,1004.4,2.2,238.9
8,15,26,19,59,0.7,30.7,75,1004.8,1.7,229.4
6,8,11,17,49,0.5,30.5,72,1004.8,2.3,224.1
6,10,8,8,39,0.4,30.2,75,1004.7,1.7,228.6
12,19,22,16,28,0.4,29.8,78,1004.6,1.3,233.3
12,18,27,15,23,0.4,29.5,80,1004.2,1.3,252.1
7,16,32,19,23,0.3,29.1,79,1003.8,1.1,265.1
6,14,24,13,24,0.3,28.7,79,1003.6,1,259.9
5,9,19,15,29,0.3,28.6,81,1003.4,1.4,247.6
5,11,24,11,26,0.4,28.6,82,1003.6,1.4,248.1
6,13,21,16,25,0.4,29.2,80,1004,1.6,258.3
7,10,31,15,36,0.4,30.6,72,1004.2,1.2,260.4
8,10,36,19,61,0.5,32.2,64,1004.1,1.4,272
6,6,35,11,119,0.4,35.5,50,1002.2,1.5,266.4
6,7,34,17,126,0.4,36.3,48,1001.1,1.5,268.6
6,6,32,19,124,0.4,36.4,46,1000.5,1.6,264.7
6,7,32,18,127,0.4,36.5,47,1000,1.4,262.3
6,12,47,20,142,0.5,36,49,1000.1,1.3,239.7
6,17,45,28,136,0.5,34.8,56,1000.7,1.2,162.4
6,21,64,30,87,0.6,33,68,1001.4,1.6,103.3
6,18,34,12,61,0.5,32.4,71,1002.2,2.1,241.4
6,16,28,16,58,0.5,31.8,74,1003.2,2.8,232.6
7,19,33,11,49,0.6,31.4,75,1003.5,1.7,240.4
16,29,40,15,36,0.6,31.2,75,1003.3,1.6,236.3
10,16,26,13,54,0.6,30.7,76,1002.7,2,235.9
7,8,18,14,60,0.5,30.4,76,1002,2.2,237.3
6,9,21,10,52,0.5,30.1,78,1001.7,1.5,257.8
6,7,19,6,50,0.5,29.7,81,1001.4,1.6,253.4
5,12,30,4,42,0.5,29.4,83,1001.4,1.1,253.8
5,15,18,8,40,0.5,29.2,84,1002,1.6,251
5,14,23,14,38,0.5,29.3,83,1002.2,1.9,239.6
6,14,16,10,36,0.5,30.1,79,1002.3,1.6,245.4
7,12,29,11,44,0.5,31.1,74,1002.5,1.7,250.4
7,11,31,10,56,0.5,32.2,68,1002.7,1.6,259.8
7,9,30,9,86,0.5,33.2,62,1002.6,1.8,253.4
6,7,34,14,102,0.5,34.2,58,1002.2,1.8,253.3
6,6,37,14,106,0.5,35.1,54,1001.5,1.8,249.9
6,5,28,13,112,0.5,35.6,52,1000.7,1.7,251
6,6,25,13,127,0.5,36,51,999.8,1.6,233.2
6,6,31,16,126,0.5,36.3,51,999.2,1.7,242.8
6,8,41,14,139,0.5,36.4,51,998.9,1.7,255
6,14,48,16,100,0.5,34.9,58,999,2.2,237.6
9,18,42,13,57,0.5,32.4,64,1000,3,234.4
12,18,20,8,51,0.5,31.3,67,1000.6,3,232.1
13,17,23,9,41,0.5,31,71,1001.1,2.4,230.8
16,17,15,10,37,0.5,31,71,1001.9,1.9,234.5
11,18,19,8,33,0.5,31,71,1002,1.5,236.3
10,16,23,7,34,0.5,30.8,71,1002,1.6,234.6
16,16,23,8,32,0.5,30.6,72,1001.8,2.1,240.7
8,12,20,13,36,0.5,30.3,74,1001.1,1.9,237.7
10,14,20,7,33,0.5,30.2,74,1001,1.6,239.1
9,12,20,8,34,0.5,30,75,1000.4,1.4,237
8,14,25,12,32,0.5,29.9,76,1000.3,1.1,236.5
7,14,22,8,30,0.5,29.8,77,1000.3,1.1,259.5
6,15,26,12,28,0.5,29.6,80,1000.5,1,259.3
6,16,25,9,29,0.6,29.9,80,1001.1,1.3,249.2
7,13,23,8,38,0.6,30.4,77,1001.1,1.4,237.3
8,13,26,11,49,0.5,31.5,71,1001,1.5,253.7
7,12,34,11,75,0.5,32.8,66,1000.6,1.1,243.1
7,9,34,16,98,0.5,33.9,60,1000.2,1.1,274.8
6,9,36,15,109,0.5,34.1,59,999.2,1.9,255.3
6,11,48,9,97,0.5,32.6,65,997.8,1.8,257.5
8,8,7,12,118,0.5,34.6,56,997.1,1.6,230.6
11,10,32,11,125,0.5,35.3,55,996.4,1.8,249.7
6,15,56,14,66,0.5,31.2,68,996.8,1.9,213.9
9,20,22,9,48,0.5,30.6,73,997.7,1.8,243.7
6,23,19,6,42,0.6,30.2,75,998.3,1.9,283.1
5,10,23,11,54,0.5,26.4,92,999.9,1.8,272.4
4,23,2,5,36,0.5,26.3,94,999.8,1,20.9
4,36,10,3,27,0.5,26.6,92,1000.2,1.4,44.3
5,31,13,7,32,0.5,26.4,92,1000.3,0.8,53.6
5,32,13,21,27,0.5,26.6,91,999.8,0.4,12.6
5,33,17,8,20,0.5,26.6,91,999.5,0.8,56.9
5,35,26,21,20,0.6,26.6,91,999,1,60.3
6,35,23,13,26,0.6,26.8,88,998.8,0.6,51.8
7,39,30,17,14,0.6,26.8,89,998.4,1,48.4
9,46,28,24,6,0.6,26.6,90,998.2,0.8,50.5
9,49,27,22,2,0.7,26.8,90,998.2,0.7,61.3
7,52,31,25,2,0.7,26.9,90,998.6,0.8,56.5
7,46,29,20,9,0.7,27.3,87,998.9,0.9,35.8
7,43,27,15,17,0.7,28.1,84,999.3,1.3,50.1
6,36,30,20,34,0.7,28.9,78,999.5,1.4,14.1
6,28,37,21,62,0.6,30.1,72,999.5,1.3,347.2
6,23,40,26,97,0.5,30.8,68,999.1,1.6,21.7
6,16,42,18,128,0.5,31.7,64,998.5,1.2,14.7
6,14,38,16,155,0.5,32.6,61,998,0.8,300.2
6,14,36,19,188,0.6,33.9,56,997.4,0.6,281.5
6,14,52,24,215,0.6,33.7,56,997,1.5,267.8
7,16,51,30,215,0.5,34.1,55,996.8,1.1,272.4
7,19,67,29,195,0.6,33.1,58,997,1.4,237.2
8,30,47,25,157,0.7,32.3,60,997.4,1.4,243.8
9,36,64,33,100,0.9,30.6,72,998.1,1.9,248.7
7,31,51,39,88,0.9,30.2,74,998.9,1.7,229
6,25,40,36,78,0.8,30,77,999.7,1.6,228.1
7,28,32,27,58,0.8,29.8,77,1000.2,1,266.5
9,27,31,25,46,0.7,29.3,80,1000.2,0.7,303.9
17,35,29,16,38,0.6,29.3,81,1000,1.1,244.2
16,29,36,20,36,0.6,29,83,999.8,0.7,249.3
10,27,43,21,30,0.6,28.6,85,999.6,0.7,267.2
8,27,46,24,25,0.7,28.2,88,999.5,0.4,295
7,19,37,29,41,0.6,28.1,87,999.8,0.4,278.9
6,15,26,20,50,0.6,28.1,85,1000.2,0.6,278.4
6,17,29,21,40,0.7,28.2,86,1000.9,0.4,243.8
7,27,24,20,36,0.7,29.2,82,1001.5,0.8,266.9
10,24,21,22,53,0.7,31.1,74,1002,0.7,9
9,27,56,24,79,0.7,31.2,71,1002.1,1.4,30.4
9,25,52,28,137,0.6,32.3,65,1001.8,1.3,18.5
9,20,56,33,182,0.6,33.8,58,1001.4,1,14.9
9,18,47,38,212,0.6,33.9,56,1000.9,1.4,10.3
8,17,58,43,240,0.6,34.8,53,1000.1,1.2,0.9
8,24,76,36,257,0.7,33.8,56,999.5,1.4,87.2
7,23,85,47,250,0.7,31.3,66,999.5,2,265.3
5,23,50,51,199,0.6,27.4,78,999.9,2.2,95.3
5,34,16,27,129,0.9,30.2,69,1000,0.8,255.7
5,75,53,32,59,1.3,31,72,1000.4,0.4,302.6
7,56,64,40,136,1,30.5,68,1000.7,2.1,234
8,42,80,57,146,0.9,29.6,69,1001.5,1.8,231.6
8,38,48,51,140,0.8,29.3,68,1002.2,0.7,255.7
9,39,54,43,109,0.8,28.7,73,1002.3,0.3,301.3
7,30,46,43,124,0.8,29,71,1002.4,0.7,257.4
10,33,56,41,100,0.8,29,73,1002.3,0.8,235.9
14,40,68,45,72,0.8,28.7,76,1001.9,0.6,262.3
13,37,64,46,63,0.8,28.2,79,1001.9,0.4,282.9
10,36,68,50,58,0.8,28.1,79,1001.9,0.4,278.1
8,23,64,50,72,0.7,28,82,1002,0.3,270.1
7,16,48,46,75,0.7,28,84,1002.3,0.5,208
7,28,50,43,48,0.8,28,85,1002.7,0.4,53.1
9,64,45,43,22,0.9,29.6,79,1003.5,0.3,134.3
11,24,35,50,89,0.7,31.2,68,1004,0.8,264.2
7,13,70,45,202,0.6,30.7,69,1002,1.4,301.7
6,31,23,48,140,0.6,31.2,70,1001.3,0.7,41.7
6,21,19,30,167,0.6,34.6,57,1000.6,0.5,282.6
6,15,68,33,194,0.6,34.2,57,1000.4,0.4,51.6
6,18,69,44,195,0.7,34.4,58,1000.5,0.3,11.7
7,31,67,48,162,0.7,32.2,59,1001.2,1.3,68.6
6,52,32,38,91,0.6,31.2,60,1001.4,0.6,85.5
6,49,40,29,88,0.8,30.8,64,1002.2,0.5,279.1
6,48,56,32,78,0.9,30.6,69,1003.2,0.6,297.5
8,29,68,49,91,0.9,30.7,72,1003.8,1.4,240.1
7,15,42,39,103,0.7,30.5,71,1003.6,1.5,249.9
7,15,25,21,88,0.7,30.1,74,1003.4,1.4,242.5
8,16,35,20,81,0.7,29.8,76,1003.2,0.8,251.1
10,29,48,22,56,0.7,29.4,78,1002.8,0.7,267.1
8,29,56,30,50,0.7,29,82,1002.4,0.5,269.6
6,13,51,37,69,0.6,28.8,85,1002.4,0.5,270.4
6,15,43,34,65,0.6,28.8,85,1002.9,0.4,253.6
6,18,43,35,48,0.7,28.8,85,1003.5,0.2,236.7
6,31,36,35,40,0.7,30.1,80,1004.3,0.3,118.1
8,37,49,34,54,0.7,31,75,1004.9,1,36.8
9,24,63,44,98,0.7,32.1,69,1005.2,0.9,13.2
8,16,60,37,156,0.7,32.9,64,1004.9,1.5,6.1
7,15,73,44,193,0.7,33.6,61,1004.3,1.5,25.6
7,17,73,45,197,0.7,33.5,61,1003.6,1.3,332.3
6,22,80,53,169,0.7,31.1,69,1003,1.8,255.6
6,21,51,48,197,0.8,32.7,65,1002.1,1.5,268.7
7,23,77,54,217,0.8,34.2,60,1001.7,0.8,258
7,27,95,53,200,0.7,32.3,64,1001.6,1.6,49.4
6,28,70,54,175,0.8,31,69,1001.6,0.8,47.7
6,38,58,54,157,0.9,31.2,67,1002.2,0.8,89
6,28,66,52,148,0.9,30.7,68,1002.6,0.8,30.3
7,30,65,57,126,0.9,30.6,69,1003.4,1,82.9
7,37,72,49,94,1,30.2,73,1004.3,0.8,309.4
6,30,76,55,102,0.9,30,77,1004.8,0.8,307.8
6,18,57,48,110,0.7,29.9,76,1005.2,1,319.2
6,15,43,47,106,0.7,29.7,77,1005.1,0.9,28.7
6,13,60,39,104,0.6,29.5,79,1005,0.7,332.7
6,11,49,38,95,0.6,29.6,78,1004.7,0.5,38.6
7,18,47,35,71,0.7,29.4,80,1004.5,0.4,259.8
7,18,51,37,59,0.7,29.1,82,1004.6,0.5,321.7
8,20,48,42,56,0.7,29.1,82,1004.8,0.6,275
7,20,42,49,70,0.7,28.4,84,1005.4,1.4,337.6
6,18,8,9,82,0.7,30.5,71,1005.9,0.7,344.9
6,29,47,14,89,0.7,30.5,71,1006.4,1.1,20.7
6,12,41,25,132,0.5,32.7,60,1005.3,1.5,18
7,17,39,20,199,0.6,33.3,60,1004.3,1.4,5.4
6,23,70,37,215,0.8,32.8,66,1003.7,1.3,288.7
6,23,72,63,192,0.7,32.5,66,1002.8,1.6,304.8
6,20,68,51,177,0.7,33.2,62,1002.4,1.6,342.9
6,16,43,41,113,0.5,33.7,56,1002.3,1.7,351.2
6,22,34,18,83,0.5,33,56,1002.5,1.8,23.5
6,21,27,22,71,0.6,32.1,60,1003,1.4,17.1
6,29,29,21,56,0.6,31.6,64,1003.6,0.9,11.9
6,43,41,23,35,0.7,31.2,66,1004.5,0.6,26.8
6,66,46,28,7,0.8,31,68,1005.2,0.5,70.5
6,52,50,27,14,0.7,30.4,73,1005,0.5,278.5
5,43,44,27,12,0.8,29.8,78,1004.6,0.7,248.6
8,54,72,33,23,1.1,29.5,82,1004.1,1,259.3
11,43,73,57,37,0.8,29.1,82,1003.8,0.8,258.2
9,46,69,52,29,0.8,29,83,1003.7,0.8,248
9,50,75,55,15,0.9,29,84,1003.6,0.6,254.2
9,54,75,62,7,1,28.7,85,1003.6,0.7,262.9
10,59,86,68,4,1,28.6,87,1003.8,0.9,257.2
14,59,94,73,15,1.1,29.7,82,1004.3,0.8,265.1
20,72,92,82,35,1.2,31.8,72,1005,0.8,319.2
17,55,89,76,74,0.9,32.9,64,1005.1,1.3,336.2
12,31,68,46,116,0.8,33.7,59,1005.1,1.6,349
10,23,62,38,161,0.8,34.6,56,1004.7,1.4,355.8
8,14,51,37,182,0.7,35.2,53,1003.9,1.6,18.4
7,10,48,34,180,0.6,35.7,51,1003,1.5,14.9
6,9,37,28,179,0.6,36.2,49,1002.2,1.5,6.6
6,9,50,25,191,0.6,36.6,48,1001.5,1.3,3.5
6,12,52,28,195,0.6,36.5,48,1001.3,0.9,5.2
6,18,62,33,178,0.6,34.5,54,1001.6,2.1,147.7
5,18,53,31,158,0.7,31.2,68,1002.7,2.2,294.8
5,11,41,29,100,0.5,25.6,92,1004.3,2.8,282.6
12,34,2,10,69,0.6,26.1,88,1004.5,1.9,231.4
15,41,16,14,56,0.6,26.6,86,1005.1,1.1,246.3
10,31,12,11,58,0.6,26.7,85,1005.3,0.8,244.6
9,29,19,10,55,0.6,26.9,85,1004.6,0.6,270.7
7,23,12,12,47,0.7,27.1,87,1004.3,0.5,57.9
6,34,25,15,32,0.7,27.4,86,1004.2,0.4,72.4
6,32,33,15,26,0.7,27.4,88,1004.1,0.4,238.7
6,43,41,32,17,0.7,27.4,90,1004,0.4,255.8
6,43,57,38,17,0.7,27.8,88,1003.8,0.5,237
6,58,64,43,1,0.9,27.8,91,1004,0.6,246.8
6,55,64,54,1,0.9,27.9,92,1004.5,0.6,244.1
9,51,56,52,11,1,29,87,1005.2,0.7,290.7
19,44,65,57,35,1,31,75,1005.8,0.9,318.7
20,46,84,60,63,1,32.5,69,1006,0.8,341.5
17,49,104,61,111,1,32.7,69,1006.3,1.3,350.7
14,38,106,71,173,0.9,33,64,1006,1.4,335.6
11,26,77,65,218,0.9,33.9,60,1005.2,1.5,25.5
9,17,76,59,241,0.8,35.3,55,1004.3,1.1,17.3
8,16,78,50,235,0.8,35.6,52,1003.4,1,20.3
6,27,80,42,184,1,34.9,56,1002.7,0.4,354.5
7,50,92,56,167,1.1,34.2,61,1003,0.5,240.2
8,48,113,68,132,1.2,32.9,69,1003.5,1.2,243.6
13,36,89,76,103,1.1,32.2,72,1004.1,1.6,235
15,44,79,65,64,1.1,31.5,73,1004.8,1.3,243
14,42,63,50,52,1.1,30.9,73,1005,0.8,248.3
13,52,66,50,34,1,30.4,76,1005.1,0.6,253.8
11,50,66,53,31,1,30,78,1005.2,0.7,258.5
9,45,61,46,36,0.9,29.8,77,1005.5,0.7,263.5
8,42,63,43,36,0.8,29.6,76,1005.3,0.6,261
8,48,63,40,24,0.8,29.5,77,1005.2,0.5,249.6
8,46,63,37,24,0.9,29,79,1005.5,0.5,235.6
8,58,69,42,7,1,29.1,81,1005.7,0.7,240.5
9,61,73,49,3,1.1,28.9,83,1006.1,0.8,255.2
14,60,74,52,11,1.1,29.9,80,1006.9,0.7,266.5
20,65,92,67,30,1.1,31.7,73,1007.4,1,331.7
21,78,119,72,72,1.1,32.6,66,1007.7,1.3,355.5
14,44,99,79,145,0.9,33.6,55,1007.7,1.6,15.2
11,22,71,45,203,0.8,34.8,51,1007.4,1.4,17.2
10,22,89,42,246,0.9,35,53,1006.8,1.4,59.8
10,16,91,56,237,0.8,35.4,52,1006,1.3,21.3
10,12,79,59,219,0.8,36.1,50,1005.3,1.3,54.1
9,16,78,49,222,0.8,36.4,48,1005,1.1,98.9
8,17,78,49,237,0.8,36.1,48,1004.5,1.1,58.4
8,33,82,54,221,0.8,35.6,49,1004.5,0.8,67.7
8,42,80,53,198,0.8,35,52,1004.9,0.9,108
7,28,106,53,171,1,33.2,65,1005.6,1.8,229.9
8,23,78,69,156,1,32.7,67,1006.6,1,209.1
9,22,82,63,128,1,32.4,68,1007.3,1,260
9,23,68,60,113,1.1,32,68,1007.6,0.8,358.5
8,22,68,59,101,1.1,31.5,71,1007.6,0.9,354.8
9,22,69,56,88,1.1,31.2,73,1007.3,1,270.7
13,21,73,56,96,1.1,31.1,72,1007,0.7,258
10,24,72,49,81,1,30.6,75,1006.8,0.5,265.2
10,28,81,53,60,1,30.2,80,1006.7,0.3,276.8
12,37,75,61,50,1,30.1,80,1006.6,0.4,56.8
10,47,76,61,30,1.1,29.8,83,1006.8,0.6,70.8
9,36,80,60,45,1.1,29.8,83,1007,0.8,71.3
9,30,69,64,61,1.1,30.5,80,1007.4,0.9,93.5
10,25,65,61,89,1.1,30.9,77,1007.8,1,204.5
12,19,56,58,120,1.1,31.9,69,1008.2,0.9,179.3
10,23,88,57,115,0.9,31.8,70,1008.1,1.1,272.1
13,22,69,53,150,0.9,32.9,66,1007.4,1,7
10,27,94,62,168,0.9,32.5,67,1006.8,1.4,42.6
8,27,88,61,158,0.8,32.2,69,1006.3,1.7,42.9
6,19,61,55,144,0.6,32.4,66,1005.6,1.9,96.3
6,15,43,34,120,0.6,32.2,66,1005.1,1.7,105.2
6,19,50,24,111,0.6,31.4,70,1004.6,1.7,230
7,39,44,24,76,0.8,30.8,74,1004.9,1.1,264.3
7,29,41,32,74,0.7,30.8,72,1005.6,1,85.3
6,23,24,21,65,0.6,30.6,73,1006.2,1,85.8
5,30,33,22,45,0.6,30.4,77,1006.9,0.8,94.1
5,20,39,26,54,0.6,30.2,80,1007.3,1.1,97.1
6,20,22,13,49,0.6,30,80,1007.4,0.9,71.9
5,14,21,20,51,0.5,29.8,80,1007.4,0.7,24.4
6,20,29,15,45,0.6,29.7,79,1006.9,1.4,110.5
6,29,37,18,34,0.6,29.4,80,1006.2,1,97.8
6,29,42,29,32,0.7,29.1,81,1006,0.7,43.5
6,31,45,30,33,0.7,29,81,1005.4,1.1,78.2
6,28,44,31,32,0.7,28.8,83,1005.2,0.9,71.6
7,27,37,32,38,0.7,28.8,83,1005.6,0.8,96.9
6,16,35,29,54,0.7,28.7,84,1005.9,1,80.6
5,24,34,32,48,0.7,28.9,83,1006.3,1.2,109.6
6,30,37,33,50,0.8,29.1,81,1006.9,1.5,86.4
5,23,35,31,67,0.6,26.5,90,1007.4,1.8,10
5,47,19,13,33,0.6,26.1,95,1007.8,0.9,75.1
5,33,18,18,36,0.6,26.7,92,1007.4,1.3,96.3
5,29,13,16,62,0.6,27.3,87,1006.6,1.3,101.2
5,37,18,14,57,0.6,28.2,83,1005.8,1.3,61.3
6,28,30,14,89,0.7,29.4,77,1005,1.4,91
6,25,46,24,108,0.6,30.5,73,1004.4,1.2,102.4
7,26,49,24,109,0.6,30.3,74,1003.9,1.3,83.7
7,28,38,21,94,0.6,30.2,72,1003.8,1.1,93
7,42,30,15,77,0.6,29.4,75,1003.7,1.1,89.4
7,50,36,21,72,0.6,29.1,78,1003.8,1.1,111.7
6,47,37,30,63,0.7,28.8,78,1004.2,0.9,105.7
7,56,51,32,43,0.8,28.4,80,1004.9,0.5,37
7,68,45,32,27,0.8,28.2,80,1005.2,0.7,78
8,69,51,38,23,0.8,28.1,81,1005.2,0.8,78
7,61,58,43,20,0.7,28,82,1004.9,0.7,77.6
6,54,68,44,18,0.7,27.6,85,1004.2,0.4,30
6,44,47,38,23,0.7,27.4,84,1003.9,0.5,26.4
7,48,25,26,15,0.7,27.5,83,1004,0.5,78.3
7,57,33,22,3,0.7,27.3,86,1004,0.6,49.8
7,60,45,33,0,0.7,27.1,90,1004.1,0.5,40.6
7,57,34,35,1,0.8,27.2,89,1004.4,0.6,36.2
8,56,39,35,7,1.3,28.2,84,1005.3,0.8,58.7
12,54,45,48,18,0.8,29.8,74,1005.8,0.8,77.4
13,43,38,27,51,0.6,30.6,69,1005.6,1.2,54.5
12,30,59,23,116,0.6,31.3,67,1005.6,1.3,44.1
10,21,48,30,154,0.6,31.9,64,1004.7,1.6,68.3
9,16,43,27,186,0.6,32.6,61,1003.9,1.5,65.5
9,15,51,33,194,0.6,33.3,58,1003.2,1.3,94
8,13,47,33,194,0.5,33.5,57,1002.5,1.8,49.3
7,15,46,33,187,0.5,33.8,55,1002,1.7,78.9
6,17,63,26,169,0.5,33.2,60,1001.8,1.9,96
6,16,37,23,125,0.5,32.5,63,1002.2,1.8,171.6
6,16,31,18,90,0.5,31.5,68,1002.2,1.8,273.4
6,13,22,19,65,0.5,31.1,67,1002.9,1.6,271
6,16,13,14,51,0.5,30.7,69,1003.7,1.1,0.8
6,13,18,11,56,0.5,30.4,71,1004.4,1.8,237.3
7,9,18,7,58,0.5,30,75,1004.6,1.8,263.3
6,12,18,7,50,0.5,29.7,78,1004.4,1.1,11.9
6,13,36,7,43,0.5,29.5,79,1004.1,1.1,58.6
6,14,16,10,45,0.5,29.4,80,1003.8,0.9,80.6
6,12,28,13,47,0.5,29.2,83,1003.7,1.1,107.8
6,12,25,9,44,0.5,29,85,1003.8,0.9,101.4
5,14,21,12,43,0.5,28.9,86,1004.1,1.1,112.8
6,17,22,12,34,0.5,28.9,86,1004.5,1,113.3
6,35,23,13,9,0.6,28.6,86,1004.8,1.1,56.7
6,40,21,10,8,0.7,28.7,86,1005.5,1.1,60.1
6,33,29,9,21,0.6,29.2,83,1005.8,1.2,85.5
7,26,24,11,30,0.5,30,78,1005.8,1,102.8
6,13,40,5,73,0.4,31.8,67,1004.6,2,155.5
5,15,24,10,65,0.5,29,78,1004.6,1.7,246.2
5,25,14,6,42,0.6,29.5,75,1004.3,1.4,73.9
5,34,18,6,25,0.6,29.2,78,1004.8,1.2,101.3
6,38,22,11,19,0.7,29.2,79,1005.3,1,104.4
6,34,23,11,17,0.6,29.3,78,1005.6,0.9,72.4
6,38,29,9,9,0.7,29.1,80,1006.2,1,97.6
6,39,34,6,6,0.7,29,83,1006.9,1,89.2
6,42,29,14,3,0.6,28.8,86,1007.4,0.9,82.6
