WD1,WD,BS,SD,FS,FX,YuL,YL,BJGD,press,GR,QR,wmL,wm,WM,SO2,NO2,PM10,PM2.5,O3,CO
12.5901,295.029,0.000867687,9.49668,4.8806,30.4522,0,0.447849,1253.71,102.327,283.544,34.3298,271.9,679.114,816.042,7.97558,55.2599,19.9826,17.4539,52.6693,0.233251
13.6926,295.655,0.000963087,9.78035,4.94347,36.0654,0,0.478885,1301.55,102.244,268.331,33.9132,275.902,625.382,751.476,8.11265,65.2705,21.2639,18.5612,44.3657,0.241639
14.3641,295.43,0.00108707,10.5465,4.2265,38.4657,0,0.555378,1444.78,102.164,217.762,29.6132,279.088,514.936,618.761,8.70693,83.2361,22.9617,20.1558,28.2089,0.250971
14.8051,293.972,0.00121847,11.4745,3.8445,48.6546,0,0.601865,1451.9,102.123,151.075,22.8996,281.416,357.457,429.53,9.55004,104.26,24.6077,21.8572,8.9875,0.259677
14.8197,291.137,0.00135377,12.7368,4.19336,61.5403,0,0.620246,1419.44,102.126,77.3604,14.371,282.936,169.214,203.332,10.3611,112.714,29.22,25.3046,2.22976,0.295902
14.3838,287.912,0.00140499,13.6124,4.43117,62.9777,0,0.708059,700.168,102.159,8.35897,0.913402,283.106,0,0,14.9921,125.906,43.4016,38.0366,0.0346882,0.42099
14.4121,288.23,0.00144301,13.9583,4.27397,51.7695,0,0.772406,411.545,102.187,14.5838,1.15761,356.317,0,0,15.0515,120.985,40.0944,35.6309,0.0023281,0.500083
13.7158,287.267,0.00173801,17.6207,4.12154,63.2206,0,0.748611,472.226,102.235,8.34975,0.987187,336.005,0,0,17.003,122.287,48.9788,44.1878,6.58E-05,0.451447
12.4488,285.118,0.0014678,16.2072,4.20297,56.6295,0,0.670591,625.082,102.256,-9.02264,0.693455,279.852,0,0,15.2091,107.979,45.6289,41.3174,0.0010592,0.363123
10.9259,284.403,0.00128548,15.7416,5.05375,39.0546,0,0.846129,232.943,102.285,8.12349,0.924254,321.49,0,0,15.1212,103.935,43.6823,39.9666,0.00268722,0.338399
10.3188,284.247,0.00117749,15.0304,5.55331,44.8458,0,0.913312,278.305,102.295,21.4743,1.01874,345.97,0,0,15.6003,103.452,43.0161,39.0224,0.00274165,0.321253
10.1467,284.041,0.0012489,16.1301,4.95572,45.0419,0,0.88404,301.93,102.292,18.6817,0.951375,345.472,0,0,15.3835,101.998,40.9049,36.9987,0.00653164,0.29486
9.99948,283.849,0.0012993,16.95,4.59674,43.8539,0,0.91092,330.759,102.286,16.4568,0.906229,344.984,0,0,14.7772,99.7878,39.1459,35.5119,0.0137073,0.281264
9.8656,283.674,0.00131717,17.3421,4.16954,44.4441,0,0.924516,346.268,102.29,14.2771,0.86153,344.372,0,0,14.4662,98.5342,39.2688,35.6793,0.0131997,0.278622
9.73352,283.498,0.00125355,16.6549,3.94287,39.9286,0,0.925552,326.786,102.292,12.6844,0.841679,343.864,0,0,14.9034,98.951,39.6907,36.0762,0.010196,0.284915
9.69592,283.378,0.00120101,16.0011,3.97278,37.5748,0,0.897973,361.525,102.311,10.9709,0.843685,343.77,0,0,14.9263,98.1948,40.2281,36.5617,0.0107894,0.289152
9.59589,283.225,0.00116842,15.678,4.11888,36.8065,0,0.891748,368.65,102.336,10.1436,0.84939,343.589,0,0,15.1092,97.9725,43.2011,38.9751,0.00674553,0.309957
9.43646,283.037,0.00114366,15.5197,4.15771,32.133,0,0.888711,363.513,102.368,9.60114,0.843127,343.148,0,0,15.9961,99.5839,47.0462,42.715,0.759167,0.36111
9.23074,282.816,0.0011306,15.5659,4.36527,32.8509,0,0.875149,314.441,102.401,9.64777,0.845477,342.691,0,0,16.9403,99.7656,50.2698,44.6028,4.63885,0.401691
9.16501,283.205,0.00115609,15.9945,4.41422,32.8759,0,0.806234,336.99,102.435,20.6073,5.33949,342.539,41.2959,49.6222,16.6229,94.8953,50.2901,45.1351,10.1232,0.401729
9.16501,283.205,0.00115609,15.9945,4.41422,32.8759,0,0.806234,336.99,102.435,20.6073,5.33949,342.539,41.2959,49.6222,15.386,84.4098,47.6574,42.7168,19.2924,0.361273
9.60187,284.942,0.0012421,16.6797,4.38927,34.9021,0,0.819716,472.277,102.457,53.6952,11.0761,343.064,139.069,167.109,14.1185,72.2654,44.2665,39.9792,29.2087,0.316933
10.355,288.299,0.00128651,16.4062,4.5135,31.4813,0,0.812436,618.069,102.448,129.013,19.3832,343.746,327.083,393.031,12.6031,62.9266,43.3742,39.3466,37.2715,0.287328
11.1637,292.052,0.00132704,16.0068,4.93854,28.268,0,0.825708,697.871,102.392,232.003,28.2474,322.794,552.33,663.695,10.9284,65.1191,42.4195,38.6543,35.8946,0.280516
11.946,294.205,0.00136557,15.6107,4.92756,25.4672,0,0.819788,808.261,102.329,277.823,32.0546,277.754,663.219,796.941,10.1012,71.1887,35.9588,32.1571,31.6156,0.282708
12.6494,295.488,0.00141934,15.4623,4.84236,22.9832,0,0.788483,912.434,102.261,294.53,33.4504,279.726,671.79,807.241,9.77908,76.24,42.451,38.0277,30.4578,0.28405
13.1299,295.88,0.00150389,15.8527,4.42812,14.4078,0,0.776296,924.58,102.2,277.242,31.8597,281.472,619.299,744.166,9.51156,82.4375,41.4108,36.9172,24.6731,0.284261
13.5486,295.216,0.00156511,16.032,4.16108,14.8458,0,0.766059,942.774,102.144,233.846,27.9458,282.876,510.371,613.276,9.2672,95.7788,41.0281,36.1089,9.31382,0.288459
13.8382,293.44,0.00161916,16.264,4.1675,12.7961,0,0.761137,1027.69,102.124,170.746,21.9241,284.301,354.633,426.136,9.34511,103.355,45.3673,39.8455,0.458514,0.296969
13.6152,290.501,0.0016635,16.9663,4.574,13.0991,0,0.835298,922.585,102.158,98.2213,13.6347,309.807,150.718,181.106,10.7582,105.16,50.2137,43.4471,0.000293765,0.326526
13.3372,288.379,0.00170988,17.7767,4.4638,14.2204,0,0.889303,823.755,102.21,45.9221,1.12671,354.083,0,0,14.944,105.598,55.4483,47.3619,0.000465635,0.368919
13.2384,287.689,0.00185712,19.4454,4.54723,15.9501,0,0.941013,748.81,102.259,31.158,1.08852,354.074,0,0,16.0347,102.227,57.0585,50.7882,0.0111108,0.359613
13.143,287.296,0.00200329,21.1206,4.26095,22.2027,0,0.923444,704.708,102.306,22.4898,1.02981,354.022,0,0,12.5379,97.4766,53.9089,48.9385,0.10852,0.30594
12.8192,286.82,0.00208381,22.4607,4.69184,23.2146,0,0.903712,580.053,102.34,20.4044,1.02461,353.625,0,0,9.06192,86.6989,48.4444,44.335,10.4912,0.262649
11.8674,285.874,0.0019849,22.8225,6.80247,33.0062,0,0.920029,601.535,102.378,28.051,1.12089,351.418,0,0,9.57137,65.1457,47.6461,43.8958,28.5224,0.252139
11.0754,285.13,0.00177618,21.5562,6.27422,13.097,0,0.921722,526.689,102.406,27.7888,1.05347,348.348,0,0,11.8729,47.5865,45.2065,41.6705,43.0523,0.247168
10.5175,284.5,0.00168539,21.2519,5.88406,12.4288,0,0.903032,529.38,102.43,24.2081,0.985565,342.851,0,0,15.3888,38.6794,41.3867,37.9001,49.5409,0.253726
10.0749,284.05,0.00163637,21.2719,6.05716,12.9867,0,0.833226,487.994,102.451,24.6178,0.976653,344.411,0,0,17.4679,35.3705,38.3491,35.0657,50.0133,0.260142
9.6698,283.587,0.00161125,21.5396,6.35182,11.3685,0,0.852017,459.491,102.473,23.787,0.963244,341.87,0,0,17.6835,33.0478,39.2934,35.9819,49.5307,0.262172
9.28683,283.199,0.00165265,22.6885,6.72175,9.96985,0,0.875363,457.134,102.502,24.8427,0.955983,343.587,0,0,17.4114,34.6596,41.9767,38.4126,44.7741,0.269349
8.88309,282.728,0.00173329,24.4769,7.03099,9.17035,0,0.860273,454,102.544,23.5275,0.919512,338.462,0,0,17.5272,47.8172,48.8739,44.364,28.2264,0.294312
8.49854,282.31,0.00181037,26.2658,7.30612,8.55396,0,0.854919,451.796,102.593,23.157,0.891692,337.476,0,0,17.9664,62.6356,53.0659,48.0395,11.5125,0.323672
8.13089,281.917,0.00189376,28.1976,7.53002,7.10464,0,0.85124,457.237,102.644,22.8631,0.859872,336.406,0,0,17.9484,60.1833,52.2943,47.04,13.589,0.330454
7.79691,281.554,0.00200119,30.5075,7.77626,6.61685,0,0.793814,446.157,102.684,22.4658,0.826927,335.446,0,0,16.9407,53.1976,50.7121,45.6467,23.0952,0.31928
7.621,281.635,0.0021393,33.0268,8.02909,6.72311,0,0.781389,460.005,102.724,33.1006,3.46882,336.271,29.7137,35.7048,15.2923,44.6966,47.2908,42.8159,36.1003,0.301599
7.621,281.635,0.0021393,33.0268,8.02909,6.72311,0,0.781389,460.005,102.724,33.1006,3.46882,336.271,29.7137,35.7048,13.7885,35.2585,45.766,41.6183,50.3613,0.288288
7.8295,282.691,0.00226939,34.5434,7.85004,7.39359,0,0.888859,534.58,102.759,65.5555,7.92401,334.527,111.795,134.336,12.6061,31.0026,45.2129,41.262,61.2435,0.282639
8.32187,284.468,0.00236384,34.772,7.84691,6.24469,0,0.887674,623.701,102.753,117.025,12.4234,335.313,220.61,265.091,11.2636,31.822,44.5033,40.8567,68.9713,0.278736
9.17453,286.734,0.00244582,33.9013,7.66364,6.43866,0,0.877836,774.184,102.691,172.001,17.308,336.955,338.49,406.739,10.2346,34.1046,38.7642,35.2302,73.5359,0.276036
10.5875,291.149,0.00250242,31.4566,7.81826,6.94757,0,0.815911,913.857,102.6,301.273,28.426,278.657,661.787,795.221,9.47618,38.7691,37.4843,33.9111,73.9369,0.275913
12.0518,293.033,0.00248585,28.26,7.79632,5.8566,0,0.715328,1062.14,102.492,317.47,31.5487,279.628,671.024,806.32,9.13356,44.7728,36.3789,32.673,70.1792,0.276048
13.3963,293.973,0.00246832,25.6076,7.76025,6.32501,0,0.737007,1166.45,102.397,297.797,32.2185,283.114,619.718,744.67,9.28196,57.3063,37.0185,33.1511,57.482,0.283597
14.3391,293.858,0.00248118,24.1493,7.54421,6.54663,0,0.67625,1283.3,102.319,247.109,29.5265,285.531,512.035,615.274,9.9655,89.0022,43.3235,38.1937,25.2177,0.314788
14.8467,292.618,0.00246142,23.1518,7.41609,8.42194,0,0.681646,1299.79,102.28,173.302,23.8963,286.666,357.291,429.33,10.1607,102.652,45.1417,39.5565,13.1852,0.31939
14.8807,290.376,0.00236669,22.2126,7.22112,10.7706,0,0.675137,1273.01,102.29,83.1557,15.4527,286.798,171.373,205.926,9.77878,100.852,51.9002,46.4983,14.2854,0.311256
14.2967,287.527,0.00224351,21.9027,6.65729,12.181,0,0.810049,813.585,102.34,2.48114,1.00175,284.175,0.00572678,0.00688146,10.1915,101.807,58.9625,51.2993,10.1311,0.323391
13.516,286.188,0.00218235,22.4612,5.05962,15.3443,0,0.627023,1170.9,102.402,-10.9355,0.751449,280.359,0,0,11.2183,88.9902,60.9951,52.7204,17.5032,0.329949
12.4672,285.089,0.00177963,19.6656,6.86483,23.6826,0,0.440986,1146.95,102.459,-16.367,0.92877,275.301,0,0,11.6287,80.8394,57.9659,50.6931,20.2174,0.321883
11.0138,285.09,0.0010215,12.4321,5.01455,40.179,0,0.859659,315.29,102.266,23.6186,1.04871,347.931,0,0,14.6719,101.869,37.5652,34.0487,0.00273922,0.305457
10.7614,284.79,0.00106652,13.2047,4.34888,39.7225,0,0.873063,373.141,102.263,19.9616,0.973057,347.041,0,0,14.6863,100.29,37.5177,34.0575,0.0113414,0.28132
10.5618,284.526,0.00109179,13.7027,4.10568,40.3549,0,0.850471,376.035,102.262,17.6099,0.934308,346.218,0,0,14.2823,98.8583,37.5709,34.1529,0.0188236,0.271871
10.3608,284.265,0.00107092,13.6268,4.03397,36.8349,0,0.82371,369.188,102.265,16.0109,0.914699,345.585,0,0,14.1755,97.6695,37.6622,34.2542,0.0181174,0.269977
10.1901,284.028,0.00105741,13.6151,4.12265,35.3347,0,0.973104,373.141,102.283,14.8018,0.907987,345.168,0,0,14.5898,97.7115,37.3402,33.9864,0.010153,0.27319
10.0601,283.824,0.00107292,13.9417,4.18438,34.8737,0,0.981465,378.552,102.307,13.2932,0.897211,344.597,0,0,15.0193,98.0089,37.6656,34.3044,0.00501738,0.280352
9.87933,283.595,0.00107972,14.2089,4.29302,33.6559,0,0.984464,365.479,102.336,12.4844,0.889087,344.075,0,0,15.808,98.4861,40.8147,37.2018,0.00232351,0.306712
9.67166,283.327,0.00109894,14.6742,4.30654,31.7614,0,0.8876,328.728,102.37,11.1325,0.864565,341.271,0,0,17.4699,100.227,45.6748,41.5539,0.974091,0.362769
9.67212,284.074,0.00116427,15.551,4.41118,30.9684,0,0.857392,377.807,102.403,29.5438,7.77561,337.917,73.8859,88.7832,19.241,98.2401,49.6529,44.8309,5.79321,0.404157
9.67212,284.074,0.00116427,15.551,4.41118,30.9684,0,0.857392,377.807,102.403,29.5438,7.77561,337.917,73.8859,88.7832,19.7339,90.8155,50.1701,45.3084,10.2849,0.404394
9.97815,286.535,0.00122732,16.0569,4.58006,31.5477,0,0.904346,487.889,102.428,89.3665,15.0846,338.697,223.607,268.692,20.0302,83.3018,49.8364,44.7779,15.101,0.382227
10.4193,288.613,0.00128447,16.305,4.67525,28.5784,0,0.888829,567.912,102.427,139.505,19.3887,344.543,318.815,383.097,18.7531,74.4288,47.2392,42.7805,22.3741,0.333699
10.9377,289.689,0.00132808,16.2662,4.99717,26.2502,0,0.839503,633.104,102.385,163.333,21.1825,346.109,344.894,414.433,17.4437,70.5478,45.2403,41.0366,25.4033,0.311335
11.7415,291.017,0.0013702,15.881,4.89904,25.401,0,0.849646,731.839,102.323,177.799,23.0946,348.131,371.456,446.351,16.5895,72.45,38.917,35.164,24.3754,0.310916
12.5009,291.792,0.00143929,15.8371,4.31166,24.3952,0,0.936078,811.809,102.259,164.812,22.5848,350.267,348.494,418.76,15.0184,77.9791,36.5255,32.8452,21.6008,0.313187
13.1882,291.953,0.00152649,16.0278,3.70526,25.5988,0,0.850569,914.75,102.199,136.469,20.2482,352.447,289.217,347.531,12.7027,85.8384,35.6607,31.3805,17.3271,0.310203
13.7596,292.003,0.00160629,16.2226,3.09627,22.1835,0,0.865199,949.548,102.142,110.726,17.9478,354.326,239.884,288.251,12.0699,95.0977,38.0397,32.3489,11.0452,0.318613
14.0863,290.936,0.00167051,16.503,2.83725,24.4908,0,0.869703,938.683,102.12,72.9392,13.3594,355.653,145.507,174.844,14.6788,107.378,46.6031,39.5699,2.15253,0.378323
14.265,289.848,0.00171747,16.7705,2.32836,20.4888,0,0.892589,918.718,102.149,40.368,8.69755,356.61,71.206,85.563,19.5121,122.285,52.2911,44.9262,6.33E-08,0.469916
14.2414,288.453,0.00190803,18.6695,2.54781,62.5792,0,0.954949,722.094,102.196,16.4211,0.959018,357.083,0,0,18.6518,121.719,61.5585,51.6981,5.45E-05,0.494272
14.1229,287.905,0.00198364,19.5754,2.88592,49.6325,0,0.958104,418.221,102.257,10.111,0.950375,357.712,0,0,26.8415,143.036,83.6426,68.2305,9.75E-08,0.616261
14.0088,287.557,0.00204318,20.3269,2.83048,39.439,0,0.95869,264.308,102.305,6.06247,0.911866,356.717,0,0,22.9215,134.26,64.3022,55.9961,0.000191089,0.497407
13.7978,287.195,0.00218058,22.0126,4.59753,45.4988,0,0.961412,666.863,102.353,5.57288,1.02965,356.273,0,0,12.4689,94.621,47.9607,43.9231,7.83442,0.298234
12.1791,285.912,0.00191077,21.5167,6.92807,34.7635,0,0.986243,522.695,102.401,19.1874,1.14521,352.466,0,0,12.199,81.9352,46.0454,42.5084,16.1338,0.274074
11.3763,285.118,0.00172429,20.5066,7.0149,32.9564,0,0.875203,486.156,102.424,19.7562,1.11605,349.808,0,0,10.5518,94.4304,46.4919,42.8431,3.68553,0.266285
11.0821,284.782,0.00169102,20.5213,5.70114,29.4454,0,0.87168,621.137,102.445,15.3627,1.00319,348.24,0,0,8.47739,78.0955,44.8704,41.3682,16.8747,0.241608
10.737,284.455,0.00165644,20.5833,5.03816,17.1204,0,0.902691,667.077,102.463,14.3112,0.937735,347.773,0,0,10.4747,47.7746,46.7018,43.2694,43.9416,0.240922
10.0255,283.82,0.00181828,23.7234,5.92766,10.9085,0,0.932318,443.542,102.48,18.7359,0.924341,346.35,0,0,16.971,41.7897,49.0134,45.2182,45.9708,0.276181
9.41425,283.239,0.00195572,26.6148,6.27031,9.74341,0,0.949153,376.332,102.501,20.6261,0.877478,344.463,0,0,22.2142,42.1242,51.2517,47.748,41.2955,0.311794
9.12149,282.885,0.00188138,26.1353,6.63038,10.28,0,0.929292,418.935,102.545,19.654,0.885673,343.501,0,0,23.8543,42.6574,54.9584,51.0972,37.7411,0.328478
8.90829,282.599,0.0017998,25.3846,7.1967,10.3251,0,0.919396,444.555,102.595,18.5938,0.913095,342.598,0,0,24.1984,55.8602,61.823,56.5336,23.1818,0.349493
8.60883,282.274,0.00181119,26.093,7.6211,9.41858,0,0.906811,451.715,102.651,18.6366,0.911032,341.657,0,0,24.3406,71.2589,64.2219,58.368,6.62385,0.37459
8.37,282,0.00181198,26.5532,7.68908,11.9527,0,0.886995,511.611,102.706,17.49,0.893493,340.592,0,0,23.6037,62.5565,60.1873,54.6691,12.9326,0.373647
8.23981,282.208,0.00186898,27.6499,7.59568,10.7834,0,0.855971,567.641,102.755,29.8401,4.6286,339.519,38.2011,45.9034,22.4147,51.0301,55.2928,50.2472,23.8569,0.36189
8.23981,282.208,0.00186898,27.6499,7.59568,10.7834,0,0.855971,567.641,102.755,29.8401,4.6286,339.519,38.2011,45.9034,21.4533,43.4727,53.3715,48.6533,32.4701,0.358417
8.28348,283.168,0.00204637,30.1964,7.80146,9.8407,0,0.856517,643.459,102.801,66.0635,9.15008,336.026,121.588,146.103,20.6521,36.4576,54.2835,49.9258,43.1994,0.358406
8.60815,284.883,0.0022158,31.9723,7.91307,9.12561,0,0.858968,757.409,102.806,123.125,13.6715,337.567,235.154,282.567,19.9744,31.5704,55.9111,51.5558,54.5721,0.363641
9.07468,286.31,0.00232059,32.4078,7.99568,7.35736,0,0.84469,799.083,102.755,164.109,16.4876,339.991,303.554,364.759,19.7849,32.492,60.093,55.5303,61.6273,0.373907
10.0784,290.478,0.00237182,30.8956,7.9547,8.01074,0,0.791746,920.197,102.683,298.644,27.378,325.338,607.903,730.472,19.734,35.4432,63.7287,59.1278,65.9912,0.381545
11.0843,292.219,0.00244124,29.6655,7.81518,8.60675,0,0.856081,992.886,102.597,325.839,29.9127,278.541,670.901,806.172,18.5882,42.7585,60.6849,55.7133,65.9293,0.381045
12.2095,293.027,0.00246995,27.7869,7.65181,8.68427,0,0.742181,1099.89,102.511,306.474,30.1987,281.454,619.507,744.417,17.0705,48.8098,60.3274,55.2509,65.1505,0.377502
13.1972,292.921,0.00252356,26.5419,7.47882,8.21674,0,0.846059,1270.95,102.431,255.211,27.8061,284.687,511.75,614.933,16.0884,60.846,61.8284,56.3683,55.9269,0.382983
13.5321,289.693,0.00255616,26.278,7.27351,8.60632,0,0.92636,1268.86,102.395,109.204,13.7022,351.021,129.824,156,17.7893,106.378,68.0012,60.9249,12.1239,0.440381
13.8649,289.161,0.00247806,24.9158,7.20651,10.1283,0,0.878734,1270.86,102.402,75.9483,14.3957,284.522,171.139,205.645,20.2914,117.324,72.5328,64.492,1.41978,0.476099
13.4577,286.573,0.00239701,24.7763,5.96919,8.00058,0,0.79517,1343.42,102.44,-0.974046,0.848123,282.853,0.00570965,0.00686087,19.6489,111.139,80.8177,72.2754,1.9084,0.466036
13.0147,286.499,0.00249422,26.5762,5.60299,358.468,0,0.805507,290.269,102.504,9.04081,0.99419,348.736,0,0,18.0562,103.893,78.7699,70.3867,5.40747,0.439451
12.3573,285.916,0.00237194,26.4317,6.15063,5.64215,0,0.711763,288.982,102.558,12.0782,1.0064,346.564,0,0,17.8889,96.631,77.0866,68.8382,8.53946,0.424398
11.0348,283.678,0.00222422,27.1266,4.96682,8.7099,0,0.609295,923.878,102.623,-11.4393,0.598355,272.555,0,0,18.0328,86.2078,74.6836,66.8506,13.3298,0.416289
9.66245,282.318,0.00203447,27.2566,4.02063,13.8449,0,0.466351,626.205,102.642,-8.91259,0.456704,266.375,0,0,17.0907,73.2463,70.0002,62.8672,19.7565,0.388877
8.68896,281.501,0.00204731,29.3281,3.04792,5.2135,0,0.262862,554.097,102.638,-4.42208,0.314055,261.204,0,0,15.6289,66.1378,65.3353,58.4912,21.2703,0.361817
7.89249,280.49,0.00187295,28.3491,3.50329,0.665741,0,0.110436,471.194,102.631,-8.25343,0.325633,256.867,0,0,14.7642,65.1136,61.4215,54.5691,17.9648,0.348647
7.27383,279.707,0.00174896,27.6349,3.6906,358.098,0,0.0643186,458.009,102.628,-11.1142,0.315229,253.214,0,0,14.2923,71.2225,58.9174,52.0788,9.51641,0.346642
6.74112,279.257,0.0017203,28.2109,3.47937,347.49,0,0.0424099,388.787,102.626,-9.14859,0.276298,250.318,0,0,14.1654,77.0044,59.4535,52.208,1.61227,0.352951
6.06827,278.536,0.00170033,29.2304,3.455,347.894,0,0.0309214,322.105,102.629,-9.71225,0.247084,247.569,0,0,14.1278,77.216,61.2318,53.0599,0.142726,0.364555
5.37299,277.858,0.0016541,29.8624,2.71762,340.072,0,0.0228274,282.585,102.633,-8.59115,0.161799,244.518,0,0,15.2053,79.7738,68.3765,57.3818,0.0159662,0.416228
4.52951,277.104,0.00161687,30.9854,2.35872,332.59,0,0,220.844,102.635,-7.45542,0.111098,241.533,0,0,17.8554,85.1588,76.7202,63.2591,0.879343,0.491003
4.3779,276.608,0.00160979,31.1858,3.21061,344.817,0,0,199.113,102.643,-11.9505,0.158307,238.767,0,0,19.2447,87.5088,71.2072,61.5628,6.1335,0.516888
3.88303,275.83,0.00158903,31.8878,4.23063,351.58,0,0,171.867,102.648,-20.4055,0.201328,236.586,0,0,18.1595,85.5249,68.3741,58.8892,11.4366,0.481765
4.67355,278.079,0.00157856,29.9487,4.82096,355.074,0,0,33.0431,102.652,6.17638,4.36952,233.811,123.476,148.372,14.216,71.6902,50.6101,45.5331,22.8561,0.367547
4.67355,278.079,0.00157856,29.9487,4.82096,355.074,0,0,33.0431,102.652,6.17638,4.36952,233.811,123.476,148.372,11.4631,59.0339,42.2301,37.4874,38.6239,0.299506
6.23703,282.422,0.00157852,26.8225,4.85817,354.187,0,0,156.93,102.65,82.8322,11.2647,232.667,324.895,390.402,9.21949,47.2415,27.8111,24.0039,55.0269,0.255251
8.4003,287.019,0.00149579,21.8514,4.76005,353.699,0,0,325.579,102.602,154.934,19.2465,234.37,500.989,602.002,7.29606,42.8983,19.4768,16.631,64.8808,0.222795
10.414,290.771,0.00143341,18.2154,5.22724,354.113,0,0,492.447,102.5,222.043,26.8129,237.67,631.285,758.569,6.35063,45.7495,18.0604,15.1602,70.0552,0.214672
12.4757,293.814,0.00135523,14.9554,5.47843,0.333923,0,0,715.009,102.38,262.077,33.0084,242.711,703.796,845.7,5.88218,53.3157,17.445,14.6439,66.7068,0.214659
14.1528,295.848,0.00136854,13.4779,5.47608,1.59216,0,0,838.337,102.254,273.376,36.073,248.223,712.742,856.45,5.50709,65.4196,16.6619,13.9611,53.6282,0.214612
15.7713,297,0.00132249,11.6818,5.32685,1.02151,0,0,996.181,102.13,251.509,36.2758,253.797,658.264,790.988,5.62864,89.1833,17.909,14.8815,27.141,0.233462
17.0102,297.126,0.00138827,11.2886,4.77358,3.83539,0,0,1157.64,102.018,199.093,32.3492,259.061,544.437,654.209,6.03339,109.873,24.35,18.0742,5.38438,0.27324
17.6221,295.83,0.00147782,11.5363,4.32307,12.6321,0,0,1193.74,101.95,130.914,24.9887,263.077,381.493,458.412,6.51413,119.487,40.0079,26.0692,0.321436,0.299345
17.6613,293.047,0.00157488,12.2597,4.39758,14.5738,0,0,1179.75,101.928,53.8819,15.3246,265.79,185.611,223.035,8.03349,121.327,56.479,36.9704,0.00494921,0.361744
16.8267,289.488,0.00167118,13.742,3.37529,12.1557,0,0,1042.11,101.931,-6.72455,0.724983,267.112,1.49468,1.79605,10.2379,120.535,61.5603,40.8251,6.02E-06,0.434539
15.3711,287.691,0.00169235,15.3232,2.2825,11.6605,0,0,581.088,101.953,-10.3023,0.124155,266.201,0,0,14.9364,121.361,59.4525,41.4544,0.000159132,0.457356
14.6638,286.417,0.00170495,16.1833,3.12281,13.1398,0,0,456.751,101.973,-17.4103,0.272988,264.069,0,0,18.1717,115.171,50.6061,39.8458,0.000239219,0.446254
11.9691,285.805,0.00177051,20.2153,6.31901,33.9708,0,0.900379,540.192,102.365,20.9682,1.11033,349.992,0,0,13.5324,75.8154,45.1788,41.8057,19.2202,0.27417
11.7352,285.495,0.00177545,20.5987,5.492,33.3063,0,0.877894,711.5,102.382,16.5016,1.02627,347.849,0,0,11.2363,86.3207,46.142,42.4432,7.2085,0.26204
11.2328,285.032,0.00163963,19.6863,5.31598,9.27948,0,0.924057,522.765,102.401,17.1619,0.996311,346.415,0,0,8.97074,51.3075,46.1564,42.5145,38.1618,0.242592
10.63,284.465,0.00164,20.5221,6.08195,7.84125,0,0.935729,523.161,102.433,20.3632,1.0081,346.615,0,0,8.54872,36.1352,44.4149,41.1149,56.1493,0.238738
10.0969,283.908,0.00175946,22.8477,6.61775,9.78128,0,0.915119,530.438,102.495,21.1438,0.977111,343.386,0,0,11.6625,35.3148,43.7271,40.598,56.5152,0.257433
