SO2,NO2,PM10,PM2.5,O3,CO,temp,humi,press,w_speed,w_dir,aqi
7,7,20,1,23,0.4,29.9,78,1003.5,2.3,236.9,30.802568
8,9,18,1,20,0.4,29.7,80,1003.3,1.9,244.8,29.746778
8,9,17,2,20,0.4,29.6,80,1003.1,1.8,244,29.175797
8,13,14,2,17,0.4,29.5,81,1003.9,0.9,319.7,28.224014
8,10,4,1,22,0.5,30.5,76,1004.2,1,250.4,24.36416
8,11,25,2,38,0.5,32,68,1004.7,1.5,243.2,33.407158
4,8,22,5,78,0.4,33.8,61,1004.1,1.4,247.2,40.918613
4,9,35,6,66,0.5,33.2,67,1003.7,1,236,40.444767
4,6,12,5,63,0.4,33.9,63,1003.2,1.4,225.1,35.368595
4,10,36,4,59,0.4,33.7,64,1002.7,1.3,242.5,40.02052
5,10,18,4,67,0.4,34.1,60,1002.4,2.4,238.1,37.225605
5,10,28,4,63,0.4,33.8,61,1002.5,2.5,235.9,37.713764
5,14,34,9,47,0.5,33.1,64,1002.4,1.9,255.7,37.35239
5,15,33,9,35,0.4,32,68,1002.9,2.1,247.5,36.78618
5,13,30,9,30,0.4,31.2,72,1003.6,2.1,250.6,35.34982
5,12,27,8,28,0.4,30.6,75,1004.3,2.4,243.5,33.990154
4,13,26,7,25,0.4,30.3,76,1004.9,2.1,246.2,33.541626
5,11,16,6,25,0.4,30.2,76,1005.1,2.2,227.7,29.677294
5,10,21,3,26,0.4,30,78,1004.8,2,231.5,30.927105
4,9,14,6,27,0.4,29.9,78,1004.6,1.8,229.3,28.884813
5,12,22,5,25,0.4,29.7,76,1004.4,1.6,225.8,31.727774
6,14,17,5,22,0.3,29.5,77,1004.3,1.4,246,30.166271
5,12,24,4,22,0.4,29.3,80,1004.1,0.9,279.1,32.173767
4,14,19,3,19,0.4,29.1,80,1004.3,0.7,262.1,30.442421
5,16,15,3,16,0.4,29.7,79,1005,1,221.9,29.502182
6,13,13,2,22,0.5,30.8,74,1005.5,1.1,162.5,28.028418
8,16,32,4,27,0.5,31.1,71,1005.9,1.9,230.2,35.57416
6,11,18,4,44,0.5,31.8,68,1006,2.2,245.1,31.029915
5,9,24,7,66,0.5,33.1,61,1005.8,2.1,235.7,37.573994
5,10,35,7,67,0.4,33.2,61,1005.6,1.9,240.8,40.105255
5,7,34,8,83,0.4,34.1,58,1005.1,1.8,234.6,44.069183
6,6,26,9,91,0.5,34.7,58,1004.7,1.9,227.4,44.831722
5,7,26,11,86,0.4,35.2,56,1004.1,1.6,239.2,43.52804
5,7,27,7,88,0.4,35.2,55,1003.5,2.1,236,44.28851
5,8,26,5,83,0.4,35,55,1003.1,2.2,240.9,42.833073
4,10,42,7,72,0.4,34,59,1002.9,2.9,225,43.670467
4,13,35,11,52,0.5,33.2,62,1003.1,2.5,229.7,38.095005
5,16,27,14,35,0.5,32.3,65,1003.2,2.8,230.3,35.390404
6,19,33,12,23,0.4,31.3,70,1003.6,2.4,241.3,37.147976
4,10,29,12,27,0.4,30.7,73,1004.3,3.4,225.9,35.032684
4,8,21,7,26,0.4,30.3,76,1005.1,2.5,234,31.311699
4,9,14,5,24,0.4,30,76,1005.2,2.3,232.3,28.636368
6,16,15,3,18,0.4,30,75,1005.2,1.4,235.9,29.353237
6,16,21,3,18,0.4,29.8,75,1004.7,1.2,263,31.262243
5,11,23,4,21,0.4,29.6,78,1004.2,1.7,239.8,31.68397
5,17,18,1,13,0.4,29.1,82,1004.4,0.6,307.4,30.920591
5,19,15,3,12,0.4,29.4,82,1005,0.8,205.7,30.690136
6,16,12,5,18,0.5,30.5,77,1005.5,1,229.3,28.270092
6,14,20,5,30,0.5,31.1,72,1005.6,1.6,237.6,31.273867
5,16,34,6,39,0.6,31.8,70,1005.5,1.3,231,36.742607
5,14,32,6,50,0.5,32.1,69,1005.1,1.4,240.7,36.398487
5,11,21,8,79,0.5,33.1,64,1004.6,1.6,233.9,40.79668
5,9,33,17,90,0.5,33.8,61,1003.8,2,237.3,45.51217
5,8,33,12,93,0.5,34.2,61,1003.2,1.7,228.5,46.287033
4,8,28,15,85,0.5,34.2,61,1002.7,1.7,260.7,43.538357
4,8,27,12,80,0.5,34,60,1002.2,1.8,262.2,41.940212
4,10,31,9,70,0.5,33.8,60,1001.7,2.2,228.8,39.75628
4,10,35,7,62,0.5,33.1,63,1001.7,3,240.4,39.406628
4,10,32,9,51,0.5,32.3,66,1001.9,3.3,240.1,36.553852
4,11,29,8,42,0.5,31.4,71,1002.2,2.7,255.8,35.017685
4,8,21,14,36,0.5,30.7,73,1002.6,3,239.4,33.158962
4,12,23,9,29,0.5,30.4,76,1003.4,2.9,235.7,32.704685
4,8,20,8,29,0.4,30.1,78,1004.1,3.2,228.6,31.212927
4,6,23,7,30,0.4,30,78,1004.2,2.6,237.3,31.940054
4,7,21,6,27,0.4,29.9,79,1004.1,2.3,249.9,31.103231
4,5,24,7,29,0.4,29.9,80,1003.9,2.2,237.1,32.144695
4,6,17,4,29,0.4,29.9,78,1004,2.3,226.3,29.403475
4,6,22,4,29,0.4,29.8,79,1003.8,2,235.5,31.371975
4,5,19,3,28,0.4,29.6,81,1003.4,2,240.8,30.181038
3,5,20,1,28,0.4,29.4,80,1003.4,2.1,238,30.795538
4,5,16,1,26,0.4,29.6,80,1003.7,1.6,269,29.011356
4,5,7,2,27,0.4,30.3,77,1003.9,1.4,300.6,25.592474
4,4,10,3,34,0.4,31.1,72,1004,2.2,241,27.260164
4,3,28,1,46,0.4,31.8,67,1004.1,3,243.1,36.47091
4,2,18,4,52,0.4,32.6,64,1004,2.8,245,33.58348
3,2,22,5,56,0.4,33.4,61,1003.6,2.7,241.4,35.373833
3,3,29,4,45,0.4,28.8,82,1003.4,2.1,248.4,35.94349
3,10,19,4,39,0.5,30.5,79,1002.5,2,238.3,31.019342
3,2,23,7,49,0.4,32.5,66,1001.8,3.2,230.9,33.600235
3,2,25,6,48,0.4,32.3,68,1001.5,2.8,237.9,34.4772
3,4,29,4,44,0.4,31.9,70,1001.9,2.7,242.5,35.655872
3,5,31,3,38,0.4,31.4,72,1002.6,2.6,228.9,35.847683
3,6,23,10,32,0.5,31,74,1003.4,2.1,233,32.447365
3,5,27,7,30,0.4,30.7,76,1003.8,1.6,247,33.265453
3,5,17,5,30,0.4,30.5,76,1004.3,1.5,264.6,29.513908
3,4,22,7,29,0.4,30.4,76,1004.5,1.4,289.5,31.385263
3,4,17,5,28,0.4,30.2,77,1004.5,1.9,251.6,29.334818
4,5,17,4,22,0.5,30.1,78,1004.4,1.6,261.6,29.082518
4,5,21,4,21,0.4,29.8,79,1004.2,1.5,268.3,30.703695
4,5,20,4,21,0.4,29.7,80,1004.2,1.5,275.5,30.255674
4,4,17,2,24,0.4,29.8,80,1004.1,1.5,273,29.3308
4,5,17,1,22,0.4,29.7,80,1004,2,256.5,29.316273
4,4,16,1,21,0.4,29.6,79,1004,2.6,245.3,28.898418
4,4,11,2,20,0.4,29.7,78,1004.5,2,240,26.501583
4,5,7,1,21,0.4,30.3,77,1004.8,2.7,233.1,25.116362
3,5,22,2,34,0.4,31.8,69,1005.4,2.5,237.6,31.890524
3,5,22,4,41,0.4,32,68,1005.6,2.3,243,32.32703
3,4,22,6,51,0.4,32.7,64,1005.6,2.9,242.8,33.63394
4,3,32,5,59,0.4,33.4,61,1005.3,2.9,231.5,39.08148
4,3,33,4,57,0.4,34,60,1004.9,2.4,239.3,39.40797
3,3,17,3,53,0.4,34.1,59,1004.5,2.7,243.7,33.743732
4,5,30,2,56,0.4,34.1,58,1004,2.4,240.7,38.357502
4,5,23,1,54,0.4,33.8,60,1003.8,2,261.9,35.655376
3,5,26,4,47,0.4,33.2,61,1003.8,3,233,34.85375
3,6,25,5,39,0.4,32.6,64,1004.2,3.1,235.5,32.92691
4,8,22,5,29,0.4,31.8,68,1004.9,2.4,240.3,31.49063
4,6,22,9,23,0.4,31,70,1005.3,2.2,271.3,31.799105
3,8,21,7,20,0.5,30.6,72,1006,2.9,240.3,31.02062
4,8,17,5,20,0.5,30.3,74,1006.4,1.9,262.5,29.312834
4,6,22,4,21,0.5,30.2,76,1006.4,2.1,243.4,31.220905
4,5,12,2,22,0.4,30,77,1006,1.4,296.9,27.027893
4,5,12,2,21,0.4,29.5,78,1005.2,1.9,260.7,26.991383
3,6,11,1,19,0.4,29.3,79,1005.2,1.6,249.7,26.579367
6,8,15,2,22,0.5,31.6,65,1007.2,1.2,251.9,28.393484
6,8,20,1,34,0.4,32.2,62,1007.4,1.6,230.4,31.050714
5,7,26,3,55,0.4,33.1,59,1007.1,1.7,264.5,36.092445
4,4,20,3,63,0.4,33.7,57,1006.6,2.6,251.4,37.058167
3,3,10,4,60,0.4,34.1,54,1006,2.7,240.8,34.363174
4,2,9,4,51,0.4,34.8,50,1005.5,2.8,246.5,31.712313
4,2,12,4,50,0.4,35,49,1004.8,2.9,229.3,31.726715
4,4,15,2,51,0.4,35.1,49,1004.5,2.7,239.1,32.821102
4,6,20,2,54,0.4,34.6,52,1004.4,2.6,242,34.51567
4,5,27,5,49,0.4,33.6,56,1004.5,3.2,231.9,35.26663
4,7,23,6,39,0.4,32.7,59,1004.5,3.1,239,32.235806
4,8,16,5,29,0.4,31.8,63,1004.7,2.9,237.8,29.407297
5,9,22,2,26,0.4,31.2,66,1005.2,2.4,247.8,31.392208
5,8,12,4,25,0.4,30.7,67,1006,2.4,243,27.69238
6,10,16,3,22,0.5,30.3,71,1006.6,1.8,257.8,28.890795
6,9,18,2,22,0.5,30.2,73,1006.7,2.4,236.2,29.671606
6,8,14,2,20,0.5,29.8,76,1006.2,1.3,263.6,27.873915
7,8,18,3,22,0.4,29.6,76,1005.9,1.9,243.1,29.558897
7,8,10,3,23,0.4,29.6,77,1005.8,2.1,229.8,26.703852
5,5,20,5,26,0.4,29.5,77,1006,2.2,236.1,30.391031
5,7,14,4,24,0.4,29.3,78,1006.1,1.4,239.2,28.244244
6,10,12,2,20,0.4,29,79,1006.3,0.8,325.3,27.403057
7,11,6,2,20,0.4,29.6,77,1006.7,1.2,322.1,25.38472
6,11,13,5,23,0.5,30.6,72,1007,1.5,250.6,28.269537
5,8,18,3,30,0.5,30.8,69,1007,2.4,237.6,29.821339
4,5,14,3,41,0.4,31.5,65,1006.8,2.6,245.1,29.598059
4,7,10,4,59,0.4,32.8,59,1006.7,2.2,248.2,34.00773
4,4,21,3,61,0.4,33.8,53,1006.2,2.6,236.7,36.740047
4,3,11,3,61,0.4,34.4,50,1005.5,2.9,237.2,34.658165
4,2,8,3,57,0.4,34.9,49,1004.7,2.6,246.5,33.127094
4,7,15,3,54,0.4,35.3,48,1003.9,2.6,239.7,33.30504
4,13,21,2,62,0.4,34.7,53,1002.7,2.3,236.9,36.427074
5,8,27,5,67,0.4,34.1,56,1002.6,2.5,243.1,38.633793
4,9,27,7,58,0.4,33.3,58,1002.7,2.8,236.3,36.287624
4,11,28,6,43,0.4,32.3,61,1003.4,2.2,251.5,34.542233
5,11,14,5,35,0.5,31.6,62,1003.9,1.9,268.6,29.095968
6,13,23,6,30,0.6,31,64,1004.4,2.3,251.8,32.235294
6,11,16,7,30,0.6,30.4,68,1005.2,2.5,242.5,29.731525
6,9,16,4,29,0.5,30.2,70,1005.4,2.7,240.8,29.17922
5,8,8,1,28,0.5,29.7,74,1005,1.3,261.4,26.028833
5,9,14,2,29,0.4,29.5,76,1004.7,1.4,263.8,28.361109
5,10,5,2,29,0.4,29.4,76,1004.6,1.3,259.1,25.354433
5,7,13,1,30,0.4,29.4,76,1004.6,1.4,239.6,27.804749
4,10,11,1,27,0.4,29.2,77,1004.7,1,235.9,27.25465
5,10,9,2,34,0.4,31,67,1005.8,1.4,237.3,27.09781
6,11,18,1,41,0.5,31.7,64,1005.7,1.4,253.3,30.77985
5,8,20,2,74,0.5,32.7,58,1005,1.8,234.3,39.83626
5,21,35,7,80,0.4,33.5,63,1001,2.4,96.4,43.253666
5,27,48,12,52,0.3,32.7,66,1001.1,1.8,96.9,44.41782
5,26,41,8,35,0.3,31.9,68,1001.7,1.7,105.4,41.6068
5,14,32,7,51,0.4,31.9,68,1002.5,1.7,269.5,36.732685
5,12,18,8,35,0.4,31.2,69,1003.1,2,266.7,31.120745
4,7,12,5,33,0.3,30.6,72,1003.8,2,269.7,28.171474
4,4,8,2,31,0.3,30.2,74,1003.6,2.1,248,26.369078
4,5,4,1,27,0.3,29.9,76,1003.1,1.1,301.5,24.615625
5,6,3,3,25,0.3,29.6,78,1002.4,0.9,40.8,24.532913
5,6,8,3,26,0.3,29.6,78,1002.3,1.1,240.8,26.102041
4,4,3,2,27,0.4,29.6,77,1002.2,1.3,255.3,24.375624
6,7,8,2,22,0.5,29.5,78,1002.4,1.4,240.5,25.655909
8,15,16,4,17,0.4,29.4,78,1002.5,1.3,249.3,29.408419
6,13,13,3,16,0.4,29.2,80,1002.8,1,264.9,28.061342
6,12,21,4,20,0.5,29.5,79,1003.2,0.9,279.1,30.904924
6,5,5,7,32,0.3,30.6,70,1003.4,1.6,251.3,26.76961
5,6,17,4,41,0.3,31.8,64,1003.2,1.5,254,30.519472
7,12,34,1,66,0.4,32.3,63,1003.4,1.3,196.9,40.81048
8,14,34,6,111,0.4,33.3,59,1003.4,1,265.6,52.481102
7,9,25,11,142,0.4,34.2,55,1002.9,1.4,138.6,66.270966
5,9,31,15,120,0.4,33.5,60,1002.4,1.8,106.4,55.47099
5,12,32,11,136,0.4,33.5,63,1001.8,1.8,119.9,63.015934
5,12,39,10,123,0.4,33.6,62,1001.2,1.8,96.5,57.54688
5,16,43,8,117,0.4,33.5,63,1000.5,2.1,94.8,55.466415
5,16,29,10,101,0.4,33.6,63,1000.3,2.1,92.1,48.543667
5,21,45,7,76,0.3,33.1,65,1000.7,2.1,109.1,44.970802
4,21,41,7,47,0.3,32.3,68,1001.3,1.6,121.1,40.514816
5,25,28,8,25,0.4,31.9,69,1001.7,1.5,105.6,36.96693
5,20,17,8,30,0.4,31.8,67,1002.1,1.4,95.9,31.507118
5,26,22,8,9,0.4,31.2,69,1002.8,1.4,104.6,35.501358
4,24,16,5,6,0.4,30.7,71,1002.9,1.1,88.3,33.078793
5,17,21,4,10,0.3,30.4,71,1002.6,0.9,273.5,31.900183
5,6,8,3,25,0.3,30.1,74,1002.1,1.5,260.3,26.065645
3,8,6,1,20,0.3,29.4,78,1001.4,0.8,72.8,25.204985
3,19,9,1,6,0.4,28.9,82,1001.7,0.5,51.5,29.177925
4,24,18,3,2,0.4,29.4,82,1002.1,0.7,83.8,33.79952
4,17,10,3,15,0.4,30.7,76,1002.4,0.8,117,28.45192
4,14,33,2,20,0.3,30,77,1002.8,1.4,110.2,35.561512
4,11,35,2,19,0.4,29.9,82,1002.7,0.5,328.4,36.75472
5,14,32,4,46,0.3,32.1,66,1002.6,1.7,91.1,36.276604
4,7,26,5,73,0.3,32.7,63,1001.9,1.4,116.8,40.204266
4,4,9,3,78,0.3,33.6,58,1001.2,2.3,74.6,39.55002
4,5,22,1,61,0.3,33,61,1000.8,2.9,101.3,37.257343
4,19,20,1,44,0.3,31.5,70,1000.8,1,86.6,33.21434
4,14,16,4,43,0.3,31.6,66,1000.5,2.3,86.9,31.090155
4,20,26,3,32,0.3,31.2,69,1000.8,1.9,90.5,34.822247
4,26,23,4,29,0.3,30.6,72,1001.3,1.8,92,36.214603
4,22,15,5,30,0.3,30.3,75,1002,1.7,116.7,32.048164
5,28,15,4,22,0.4,30.2,76,1002.6,1.5,112.2,34.21485
4,27,12,5,18,0.4,30.1,76,1002.9,1.2,110.3,32.98299
5,28,15,4,11,0.4,29.9,76,1002.9,1.3,104.2,34.23834
4,25,20,3,12,0.4,29.7,78,1002.5,1.6,115.9,34.80931
4,20,17,2,14,0.4,29.4,80,1002.1,1.6,118.6,31.903578
4,13,18,1,20,0.4,28.5,85,1001.8,1.1,100.3,29.747818
4,14,4,3,27,0.4,30,78,1003.1,1.4,92.9,25.52619
4,8,31,4,40,0.4,30.9,73,1003.1,1.9,150.3,35.6658
4,5,18,2,67,0.3,32,66,1002.9,2.3,234,37.704052
4,5,24,1,71,0.4,32.2,64,1002.9,2.4,239.1,40.60455
4,4,10,3,76,0.4,32.5,62,1002.8,2.1,244.4,38.903744
4,3,16,4,76,0.4,31.9,66,1002.4,2.7,237.6,39.63558
4,6,33,4,55,0.4,30.6,75,1002.2,2,263.3,38.707516
5,6,26,4,73,0.5,32.2,64,1001.6,2.2,234.5,40.753185
4,9,21,26,63,0.5,32.1,66,1001.8,1.2,278.8,42.380543
4,11,26,11,55,0.5,31.6,67,1002.3,1.4,8.3,35.427444
4,12,22,8,41,0.5,31.2,69,1003,1.1,331.5,32.65669
4,17,20,7,27,0.4,30.6,71,1003.8,1.5,107.7,31.95559
4,15,17,6,25,0.4,30.2,73,1004.5,1.4,106.4,30.489857
4,14,12,5,25,0.4,29.9,74,1004.8,1.5,102.8,28.508768
3,19,18,6,19,0.4,29.6,77,1005,1.3,103.4,31.811052
3,6,9,3,30,0.4,29.4,79,1005,1.2,101.6,26.708382
3,11,21,2,22,0.4,29.1,82,1004.8,0.7,66.9,30.830362
3,14,16,2,19,0.4,29,82,1004.5,0.8,60.4,29.36717
3,17,15,1,12,0.4,28.6,84,1004.6,0.4,41.5,30.266432
3,9,17,3,26,0.4,28.4,83,1005,1.7,110.8,29.514303
3,18,14,2,15,0.4,27.3,90,1005,0.9,70.5,30.302355
3,29,8,3,6,0.4,27.3,90,1005.3,1,56.7,32.76632
4,28,14,3,8,0.5,28.6,85,1005.6,1.2,69.4,33.981125
5,22,21,9,19,0.4,29.6,80,1006.1,1.8,84.5,33.53471
4,16,43,7,32,0.4,29.1,82,1006.8,1.6,82.9,40.01817
4,11,27,7,48,0.4,29.9,80,1006.6,1.2,93,34.74969
4,10,23,5,78,0.4,32.4,68,1006.5,1.5,267.8,41.079376
3,9,56,18,64,0.4,29.5,81,1006,1.8,245.6,46.527073
3,9,7,5,46,0.4,29.4,81,1006,1.8,250.5,30.131353
2,7,16,7,38,0.4,27.1,91,1005.9,1.9,254.3,30.100672
3,21,3,7,20,0.5,27.3,90,1005.8,0.9,266.4,27.674488
4,27,15,5,14,0.6,28,88,1005.3,0.4,318,33.672962
4,36,18,5,6,0.7,28.3,88,1005.5,0.9,53.8,38.091103
4,52,40,13,6,0.7,28.2,89,1005.9,1,57,51.107937
4,52,42,19,1,0.7,27.9,91,1006.5,0.9,54.2,51.512943
4,39,34,16,1,0.7,28.2,90,1007.9,0.6,90.1,43.921757
3,26,26,14,7,0.5,28.5,88,1008.3,0.8,94.1,36.692528
3,22,21,7,8,0.4,28.4,90,1008.2,0.7,91.7,33.926853
3,30,19,6,3,0.5,28.4,90,1007.7,1.2,112.5,36.39809
3,31,25,5,3,0.4,28.3,89,1007.4,1.2,93.3,38.868244
3,25,14,4,5,0.4,27.9,90,1007.1,0.7,74.6,33.0332
4,27,21,4,1,0.4,27.8,92,1006.9,0.6,62.2,35.906277
5,26,16,3,1,0.4,27.5,94,1006.8,1,85.5,33.81894
4,22,18,6,4,0.5,27.9,93,1006.9,0.7,73.7,32.74538
3,16,9,10,13,0.5,28.9,88,1007.5,1,128.7,28.035055
3,9,26,6,24,0.4,28.2,86,1007.7,1.5,261.6,32.98301
3,15,51,4,44,0.5,30.1,81,1007.8,1.9,258.4,44.363415
4,18,26,14,47,0.5,30.5,78,1007.7,1.3,267.2,35.734528
2,9,27,10,30,0.4,26.6,91,1007.7,1.2,238.5,34.146027
3,23,6,2,17,0.5,28,86,1006.7,0.8,90.9,29.625483
3,28,23,3,27,0.5,29,83,1005.8,1,250.8,36.934635
4,23,19,9,46,0.5,29.8,78,1005,0.8,290.9,33.280544
3,25,33,8,49,0.6,29.9,79,1004.9,0.8,288.3,38.565624
4,28,33,13,47,0.6,29.7,80,1005.4,0.8,278.1,39.41265
3,27,37,16,34,0.6,29.2,84,1006.1,0.5,288.8,40.348286
4,29,27,14,13,0.6,28.8,85,1006.5,0.6,140.8,37.91068
4,32,21,12,6,0.6,28.8,84,1006.9,0.8,0.9,37.302193
4,24,23,10,9,0.5,28.9,83,1007.2,0.7,346.4,34.954422
4,18,17,7,14,0.5,28.9,83,1007,1.2,260.4,30.796366
3,19,28,6,12,0.5,28.6,84,1006.4,0.7,9.2,34.870636
3,22,19,6,8,0.5,28.4,86,1006,0.4,354.6,33.200035
3,26,26,8,3,0.5,28.2,88,1005.9,0.5,56.5,36.939465
3,26,24,7,1,0.5,28,90,1005.8,0.7,73.9,36.350746
3,19,30,8,15,0.5,28.2,88,1005.8,1.1,247.6,35.433006
3,13,11,6,20,0.4,27.5,85,1005.8,0.7,60.3,28.052914
3,24,10,3,6,0.4,27.4,86,1006.4,0.5,54.4,31.406935
3,22,21,1,8,0.5,27.9,87,1006.8,0.8,319.2,34.031418
4,19,16,6,17,0.5,28.6,82,1006.3,0.9,104,30.900793
6,20,10,6,32,0.6,30.7,73,1006.2,1.3,242.9,28.94443
5,14,40,7,72,0.5,31.9,67,1005.8,1.8,252.2,42.4335
4,8,52,15,95,0.4,32.3,66,1005.4,1.3,248.3,49.61565
5,6,36,13,91,0.4,33,63,1004.8,1.7,238.5,46.20093
4,4,30,10,99,0.4,33.9,60,1004.3,1.3,244,48.03965
3,5,35,10,79,0.3,32.1,67,1003.7,1.7,103.9,43.14738
2,12,28,5,49,0.3,30,74,1003.8,2.7,275,35.735703
2,3,24,5,31,0.4,26.7,92,1003.3,0.7,263.6,32.25552
2,22,3,4,13,0.6,28.3,88,1002.8,0.9,256.4,28.220066
3,20,9,2,26,0.5,30.1,77,1002.8,1.4,262.5,29.360079
3,8,17,6,32,0.4,30.2,75,1003,2.2,240.1,30.044043
3,6,18,6,31,0.4,29.9,77,1003.5,2.3,254.8,30.142618
3,6,16,6,29,0.4,29.6,78,1003.8,2,243.3,29.375153
4,9,16,4,24,0.4,29.4,78,1004.3,2.3,228.8,29.191896
4,6,17,1,25,0.4,29.2,79,1004.4,2.6,224.5,29.357664
3,7,17,2,22,0.4,29,81,1004.2,1.7,233,29.017208
3,8,6,3,20,0.5,28.9,82,1003.8,1.6,229.8,25.256647
2,9,15,4,17,0.4,28.6,83,1003.5,0.8,237.5,28.671244
3,11,10,2,12,0.4,28.2,85,1003.7,0.5,311.3,26.645811
3,18,14,1,5,0.4,27.7,86,1004,0.4,305,30.363443
6,18,16,7,6,0.4,28.4,84,1004.9,0.5,8.9,30.320671
6,14,14,5,16,0.4,30.2,75,1005.4,1,266.3,28.79246
5,9,31,4,30,0.4,30.6,71,1005.7,1.8,223.6,35.32156
6,9,19,6,90,0.5,33.8,59,1005,1.9,225.4,43.831223
6,7,17,6,76,0.4,34,57,1004.5,2.1,236.2,39.437267
6,7,16,3,70,0.4,34.2,57,1004,2.2,246.5,37.632065
6,7,20,2,70,0.4,33.8,59,1003.7,3,235.4,38.777035
6,12,21,4,76,0.4,33.6,60,1003.4,2.8,225.6,40.031155
6,12,24,5,68,0.5,33.3,60,1003.4,2.9,236.6,38.05869
6,13,25,7,49,0.5,32.4,64,1003.8,3,237.7,34.009197
6,16,29,9,32,0.5,31.3,67,1004.4,2.4,241.2,35.23967
6,14,11,8,28,0.5,30.7,71,1005,2.5,238.4,28.492592
6,14,15,7,24,0.5,30.1,75,1005.6,1.7,261.4,29.596518
6,17,11,6,21,0.6,29.8,75,1006.1,1.9,231,28.1643
6,16,17,4,20,0.6,29.5,78,1006.3,1.7,243.6,29.827223
6,15,23,5,20,0.5,29.4,80,1006.4,1.8,238.1,32.05648
6,13,27,5,22,0.5,29.4,80,1006.3,1.5,259.7,33.306255
6,13,16,3,22,0.6,29.4,80,1006.4,1.1,271.4,29.095911
6,14,21,1,21,0.5,29.4,80,1006.6,1.5,252.9,30.773169
6,15,19,3,18,0.6,29,83,1007.2,1,246.1,30.203661
6,16,10,3,17,0.5,29.2,82,1007.6,1,317.3,27.634539
7,14,10,3,22,0.5,30.6,75,1007.9,1,248.9,27.190657
7,15,33,3,29,0.6,31.2,70,1008.1,1.3,243.7,36.338314
8,14,41,2,43,0.5,31.4,66,1008.2,2.1,233.2,40.55653
7,11,29,5,60,0.5,32.3,63,1008,2,235.4,37.04456
8,12,30,4,80,0.5,32.6,63,1007.6,1.8,228.5,42.66048
7,13,39,5,99,0.5,33.7,61,1007,1.2,231.9,49.710247
6,8,24,10,83,0.5,33.9,60,1006.3,2.1,241.9,42.16696
5,9,38,6,60,0.5,31.4,72,1005.7,1.5,258.1,40.59769
5,15,26,6,54,0.6,31.9,71,1005.4,1.1,262.1,35.12967
6,14,13,4,72,0.5,33.2,63,1005.1,1.9,250.9,37.72098
6,15,38,6,63,0.5,33,63,1005.1,2.1,229.9,40.296963
6,17,32,11,48,0.5,32.3,66,1005.2,2.3,231.8,37.249413
6,17,30,8,35,0.5,31.6,69,1005.7,2.3,236.8,35.663578
6,14,18,9,25,0.5,30.8,73,1006.1,2.4,237.1,30.952518
5,15,16,9,19,0.5,30.3,76,1006.3,2.5,239.4,30.18615
6,13,13,6,20,0.5,30,76,1006.6,2.3,234.3,28.51105
5,13,19,6,19,0.5,29.9,78,1006.8,1.6,225.4,30.598944
6,11,5,4,22,0.5,29.7,76,1006.7,1.5,229.5,25.31634
7,14,13,1,18,0.5,29.3,77,1006.1,0.9,267.6,27.80845
6,15,14,3,17,0.5,29,79,1005.6,1.1,265.3,28.544128
6,12,11,3,22,0.5,29.1,79,1005.3,1.7,228,27.366823
5,17,19,4,15,0.5,28.9,80,1005.4,0.7,283.8,31.001394
6,21,18,4,11,0.5,28.8,82,1005.6,0.7,282.4,32.117798
7,20,21,8,16,0.6,29.6,78,1005.9,1.1,244.3,32.24156
10,19,25,8,23,0.7,30.4,74,1006.1,1.5,240.4,33.311
9,15,35,8,40,0.6,31,71,1006,2.1,236.7,37.171955
7,13,38,11,58,0.5,31.9,67,1005.6,2.3,235.7,39.23251
6,8,47,9,70,0.5,32.7,64,1005.1,2.3,238.8,45.01302
6,7,39,9,79,0.5,33.2,62,1004.6,2.4,238.8,43.965485
7,7,37,11,79,0.5,33.8,61,1003.9,2.5,239.7,42.94276
6,8,35,16,69,0.5,33.9,60,1003.2,2.6,230.6,40.085403
6,12,36,11,69,0.5,33.4,63,1002.8,2.7,236.3,40.316433
6,12,36,10,63,0.5,33,64,1002.5,2.6,241.6,39.338905
5,14,36,12,55,0.5,32.6,66,1002.4,2.2,247,38.75566
6,16,37,12,44,0.5,32,68,1002.7,2,264.7,38.87232
6,14,37,10,35,0.5,31.2,71,1002.6,2.3,243.6,38.05376
6,16,21,10,29,0.5,31,71,1003.1,2.7,226.8,32.491276
7,18,25,11,24,0.6,30.6,72,1003.2,2.5,226.6,33.894493
8,18,26,11,23,0.6,30.4,74,1003.8,2,225.5,34.164127
8,15,22,15,26,0.6,30.1,75,1003.5,1.7,230.1,33.592667
8,13,19,10,28,0.5,29.9,77,1003.2,1.9,228.7,31.43757
7,16,25,9,22,0.5,29.7,79,1002.6,1.4,230.6,33.44459
8,14,21,6,23,0.5,29.6,79,1002.2,1.4,232.5,31.42227
7,13,23,8,24,0.5,29.5,80,1001.9,1.7,237.6,32.36606
6,15,26,5,19,0.5,29.3,82,1001.6,1,271.5,33.061634
6,17,22,6,18,0.5,29.1,84,1001.4,0.9,267.3,31.987286
6,16,24,8,20,0.6,29.3,84,1001.5,1.2,243,32.813427
7,16,24,11,25,0.6,29.8,81,1001.7,2,225.5,33.37165
7,18,29,8,27,0.7,30.6,77,1002,1.6,236,34.863094
7,17,38,6,42,0.6,31.2,73,1002.1,1.8,238,38.542725
6,12,31,14,60,0.5,32.2,68,1001.9,2,242.3,37.407597
6,9,39,11,78,0.5,32.9,64,1001.4,2.4,233.1,42.826855
